mean_fpktl,std_fpktl,mean_fiat,std_fiat,fpkt_rate,fbyte_rate,class
177,217,38074,62943,2.7515E-05,0.00488016,shell
167,199,52006,121758,2.01898E-05,0.003378421,shell
163,206,60706,100020,1.73398E-05,0.002835054,shell
66,5,151644,237248,1.3444E-06,9.00383E-05,DNS
99,77,44200,83334,2.82801E-05,0.002811038,HTTP
82,103,61399,133207,1.57218E-07,1.30352E-05,shell
548,34,41751,83686,2.29638E-05,0.012597492,lime
163,206,23678,29454,4.44544E-05,0.007268298,shell
167,199,63642,157051,1.64985E-05,0.002760745,shell
189,224,30674,27115,3.47734E-05,0.00658521,shell
66,5,148549,229784,1.31883E-06,8.83081E-05,DNS
111,163,369897,140991,5.23349E-07,5.83219E-05,lime
548,33,41360,81072,2.32302E-05,0.012747159,lime
163,206,63913,112061,1.64697E-05,0.00269279,shell
112,154,40630,88998,2.5243E-05,0.002841103,shell
167,211,28775,27275,1.51494E-06,0.000254031,shell
66,5,147791,228459,1.2739E-06,8.53417E-05,DNS
414,222,131928,180074,1.6321E-06,0.000676275,lime
82,102,61399,133207,1.508E-07,1.24355E-05,shell
548,32,41196,78859,2.33726E-05,0.01282829,lime
161,207,28775,27275,1.37352E-06,0.000222372,shell
189,224,68660,108995,1.55353E-05,0.002941993,shell
66,5,144449,225323,1.20675E-06,8.08437E-05,DNS
462,190,94815,154288,2.51192E-06,0.001162662,lime
81,101,61399,133207,1.51848E-07,1.23916E-05,shell
548,31,41333,77844,2.33343E-05,0.012809576,lime
161,196,43453,91776,2.41087E-05,0.00389027,shell
136,186,28024,28299,9.01396E-07,0.000123075,shell
174,215,64391,106674,1.55442E-06,0.000270642,shell
66,5,145005,224883,1.16895E-06,7.83115E-05,DNS
482,171,82866,138779,3.13676E-06,0.001513315,lime
549,30,41337,76324,2.33748E-05,0.012834031,lime
162,196,51605,79927,2.03004E-05,0.003290518,shell
127,178,26640,28231,7.00114E-07,8.94697E-05,shell
306,358,85281,123916,2.68561E-07,8.23702E-05,HTTP
161,207,64391,106674,1.23874E-06,0.000200552,shell
236,211,23334,38606,1.65712E-07,3.91603E-05,HTTP
67,5,144330,222672,1.19793E-06,8.0332E-05,DNS
383,448,134428,131182,8.1153E-08,3.1157E-05,HTTP
498,153,71118,125740,3.94474E-06,0.001964541,lime
370,515,184338,218649,6.15555E-08,2.27848E-05,HTTP
284,371,63069,77774,5.24073E-08,1.49299E-05,HTTP
549,30,41548,74990,2.3291E-05,0.012789851,lime
162,196,57130,145648,1.83373E-05,0.002972308,shell
125,175,26640,28231,6.89651E-07,8.63903E-05,shell
136,186,58935,99633,8.31786E-07,0.000113571,shell
67,5,146479,227057,1.14985E-06,7.7177E-05,DNS
504,144,66849,117443,4.48845E-06,0.002266277,lime
80,100,61399,133207,1.46699E-07,1.18525E-05,shell
549,30,41542,73597,2.33268E-05,0.012807312,lime
162,196,43895,83307,2.3866E-05,0.003868464,shell
114,164,27851,29764,6.04891E-07,6.94415E-05,shell
130,180,56006,97856,6.66838E-07,8.70224E-05,shell
67,5,146320,225296,1.11198E-06,7.4697E-05,DNS
511,135,62806,110106,5.0667E-06,0.002590272,lime
80,99,59519,131199,1.49215E-07,1.19411E-05,shell
57,54,201682,195090,8.68187E-07,4.98822E-05,lime
549,30,41986,75359,2.30821E-05,0.012674136,lime
162,196,59423,131449,1.76298E-05,0.002857631,shell
157,193,39250,80979,2.66355E-05,0.004189886,shell
108,156,26652,29643,5.40223E-07,5.8538E-05,shell
125,175,56006,97856,6.44702E-07,8.07597E-05,shell
67,4,148499,227041,1.11318E-06,7.48861E-05,DNS
515,127,60075,104176,5.5965E-06,0.002887519,lime
53,35,95966,155275,2.02597E-06,0.000108789,lime
548,31,42295,75358,2.22984E-05,0.012240346,lime
89,73,44200,83334,6.66667E-08,5.96667E-06,HTTP
167,199,56269,139823,1.86602E-05,0.00312247,shell
105,153,25554,29486,4.97794E-07,5.25719E-05,shell
114,164,54596,94014,5.69313E-07,6.53571E-05,shell
67,4,149858,229270,1.08131E-06,7.27887E-05,DNS
519,120,57200,98551,6.16855E-06,0.003207642,lime
79,98,59519,131199,1.44031E-07,1.14732E-05,shell
52,27,66728,127789,3.20288E-06,0.000168678,lime
549,31,42473,74997,2.22546E-05,0.012217915,lime
167,199,54662,131266,1.92087E-05,0.003214258,shell
101,148,27594,30616,5.08568E-07,5.18508E-05,shell
111,160,52235,92548,5.12774E-07,5.71258E-05,shell
67,4,149048,229472,1.06412E-06,7.16488E-05,DNS
523,114,55179,94050,6.68243E-06,0.003495495,lime
78,97,59519,131199,1.45069E-07,1.1453E-05,shell
52,23,52962,110342,4.38588E-06,0.000228884,lime
549,30,42735,74773,2.2162E-05,0.012168402,lime
97,142,26544,30471,4.75993E-07,4.65482E-05,shell
307,359,84598,122754,2.36034E-07,7.2556E-05,HTTP
108,156,52235,92548,5.09652E-07,5.52254E-05,shell
67,4,150076,230915,1.03029E-06,6.94033E-05,DNS
391,449,133783,127517,7.40111E-08,2.89507E-05,HTTP
525,109,53863,90969,7.12634E-06,0.003744559,lime
373,513,171541,207885,5.98686E-08,2.23336E-05,HTTP
148,185,67580,145245,1.62354E-05,0.002411694,shell
289,372,64475,77114,5.19894E-08,1.50613E-05,HTTP
52,22,44540,99130,5.61583E-06,0.000292436,lime
549,30,42952,74747,2.20948E-05,0.012132899,lime
209,209,10815,13516,1.13363E-07,2.3794E-05,HTTP
117,159,44350,86577,2.31741E-05,0.002722016,shell
95,139,25571,30304,4.49536E-07,4.31375E-05,shell
101,148,48505,89552,4.78381E-07,4.87731E-05,shell
67,4,149536,229881,1.03943E-06,7.00259E-05,DNS
527,105,52751,87672,7.54958E-06,0.003982022,lime
51,20,40302,90991,6.62848E-06,0.000343943,lime
549,29,42681,73233,2.22747E-05,0.012233426,lime
156,193,67738,170958,1.54338E-05,0.002417065,shell
93,136,27487,31417,4.59594E-07,4.2959E-05,shell
308,360,84461,121425,2.343E-07,7.2188E-05,HTTP
198,323,47647,54652,2.62342E-05,0.00521011,HTTP
67,4,152129,232185,1.02437E-06,6.90846E-05,DNS
398,451,133338,124132,7.59854E-08,3.02992E-05,HTTP
529,102,51797,84860,7.95504E-06,0.004209509,lime
366,511,184003,240143,6.74357E-08,2.47015E-05,HTTP
78,96,59519,131199,1.40913E-07,1.103E-05,shell
51,18,37408,84910,7.57389E-06,0.000392028,lime
549,29,42780,73664,2.22606E-05,0.01222691,lime
162,196,71323,188472,1.46883E-05,0.002380838,shell
89,130,26552,31260,4.40576E-07,3.96062E-05,shell
305,359,84461,121425,2.31653E-07,7.07794E-05,HTTP
97,142,46658,88247,4.4531E-07,4.35476E-05,shell
67,4,149992,229990,1.00447E-06,6.77741E-05,DNS
530,99,51361,83470,8.2782E-06,0.004388195,lime
77,95,57598,129345,1.43173E-07,1.11151E-05,shell
51,17,35359,80115,8.45601E-06,0.000436891,lime
549,28,43099,73363,2.21302E-05,0.012156296,lime
162,196,47309,105634,2.21441E-05,0.00358936,shell
87,126,25677,31087,4.36967E-07,3.82134E-05,shell
93,136,43668,85631,4.31648E-07,4.03469E-05,shell
67,4,150292,229954,9.86087E-07,6.65631E-05,DNS
531,96,50463,80896,8.67455E-06,0.004610372,lime
51,17,33581,75858,9.34777E-06,0.00048295,lime
549,28,43294,73172,2.20629E-05,0.012120322,lime
162,196,52386,112980,1.99978E-05,0.003241456,shell
84,121,23629,30325,4.52789E-07,3.81808E-05,shell
67,4,150106,230331,9.67032E-07,6.52828E-05,DNS
532,93,49490,78463,9.08812E-06,0.004841872,lime
77,94,57598,129345,1.38849E-07,1.07365E-05,shell
51,16,31968,73097,1.02639E-05,0.000529545,lime
549,27,43440,72630,2.20192E-05,0.012097322,lime
162,196,38174,67773,2.74428E-05,0.004448231,shell
157,193,43522,90505,2.40209E-05,0.003778598,shell
81,116,22327,29905,4.61497E-07,3.77056E-05,shell
90,131,42173,84473,4.13518E-07,3.74487E-05,shell
226,345,65086,97380,1.95622E-07,4.43844E-05,HTTP
67,4,149358,227539,9.86678E-07,6.666E-05,DNS
404,453,132836,121011,7.27052E-08,2.94413E-05,HTTP
533,90,48918,76672,9.43E-06,0.00503372,lime
76,93,57598,129345,1.39852E-07,1.07308E-05,shell
51,15,30388,70343,1.12505E-05,0.000579733,lime
549,29,43788,72595,2.1873E-05,0.012013552,lime
167,199,60215,139895,1.74375E-05,0.002917868,shell
79,111,20789,29168,4.69526E-07,3.71563E-05,shell
298,357,82088,118952,2.23413E-07,6.67857E-05,HTTP
87,126,39516,82254,4.10284E-07,3.588E-05,shell
67,4,150400,229684,9.71021E-07,6.56251E-05,DNS
409,453,132409,118111,7.61116E-08,3.1191E-05,HTTP
534,88,48451,75052,9.74826E-06,0.005212396,lime
368,510,175974,230929,6.63907E-08,2.44915E-05,HTTP
293,372,65941,77083,5.08469E-08,1.49114E-05,HTTP
51,14,29664,68116,1.19705E-05,0.000616336,lime
549,28,43840,71846,2.18737E-05,0.012015001,lime
78,110,20263,28969,4.54577E-07,3.56761E-05,shell
84,122,37215,80172,4.1918E-07,3.55489E-05,shell
222,338,52772,83936,2.22549E-07,4.95967E-05,HTTP
67,4,149465,228885,9.45662E-07,6.39267E-05,DNS
414,454,132008,115412,7.84267E-08,3.24872E-05,HTTP
535,86,47987,73484,1.00644E-05,0.005389775,lime
372,511,175780,226071,7.12177E-08,2.65383E-05,HTTP
51,14,29040,66036,1.26639E-05,0.000652172,lime
549,28,44057,71604,2.17911E-05,0.011970512,lime
167,199,54153,132729,1.93893E-05,0.003244478,shell
77,109,20263,28969,4.55508E-07,3.54653E-05,shell
271,345,76185,112801,2.47988E-07,6.73924E-05,HTTP
82,117,35139,78247,4.27714E-07,3.51194E-05,shell
235,210,26066,43928,1.29796E-07,3.05426E-05,HTTP
257,343,84256,121529,2.464E-07,6.35574E-05,HTTP
67,4,151109,230893,9.56848E-07,6.46887E-05,DNS
416,452,131596,112893,8.0947E-08,3.37347E-05,HTTP
536,84,47417,71947,1.04002E-05,0.005577902,lime
364,505,171250,222660,7.81865E-08,2.85022E-05,HTTP
75,91,56026,127472,1.37966E-07,1.04697E-05,shell
325,280,95872,41799,2.25603E-07,7.33783E-05,HTTP
51,14,28489,64116,1.3335E-05,0.000686277,lime
549,28,44366,71837,2.16632E-05,0.01190098,lime
212,208,11215,13789,1.0716E-07,2.27401E-05,HTTP
112,154,32022,55796,1.37611E-05,0.001548817,shell
76,105,18992,28277,4.53132E-07,3.45078E-05,shell
80,113,33284,76449,4.30718E-07,3.45348E-05,shell
67,4,149143,229046,9.39989E-07,6.35689E-05,DNS
420,453,131285,110527,8.26446E-08,3.47461E-05,HTTP
537,82,47028,70707,1.06944E-05,0.005742923,lime
75,90,54337,125763,1.40002E-07,1.05499E-05,shell
325,280,95742,40995,2.27519E-07,7.40854E-05,HTTP
51,13,28032,62537,1.39709E-05,0.000718591,lime
549,28,44714,72224,2.14041E-05,0.011759144,lime
161,196,51826,110956,2.0214E-05,0.003261809,shell
75,104,18558,28083,4.40345E-07,3.33052E-05,shell
271,346,76100,111575,2.4717E-07,6.70999E-05,HTTP
79,112,34564,75821,4.36268E-07,3.46724E-05,shell
241,337,68891,109380,2.48956E-07,6.01228E-05,HTTP
67,4,149126,229562,9.2091E-07,6.22798E-05,DNS
427,454,130726,106211,8.88008E-08,3.79855E-05,HTTP
537,81,47065,71248,1.08861E-05,0.005849499,lime
370,508,164516,213032,8.65496E-08,3.21019E-05,HTTP
296,373,67331,77340,5.22756E-08,1.54736E-05,HTTP
326,281,95580,40238,2.31237E-07,7.55242E-05,HTTP
51,13,27753,61679,1.45169E-05,0.000746323,lime
549,27,44963,72257,2.12963E-05,0.011700579,lime
211,208,11265,13700,1.08018E-07,2.28497E-05,HTTP
162,196,56799,143416,1.84441E-05,0.002989614,shell
75,103,18558,28083,4.41278E-07,3.31562E-05,shell
78,109,33685,75017,4.24097E-07,3.31502E-05,shell
67,4,150115,231307,9.2171E-07,6.23519E-05,DNS
537,79,46733,70078,1.11579E-05,0.006001998,lime
363,504,184589,236443,8.8426E-08,3.21328E-05,HTTP
75,90,54337,125763,1.36251E-07,1.02323E-05,shell
326,281,95479,39878,2.30504E-07,7.52676E-05,HTTP
51,12,27841,60842,1.4862E-05,0.000763817,lime
549,27,45106,72037,2.12656E-05,0.011684517,lime
162,196,28613,60156,1.01897E-05,0.001651665,shell
73,100,17936,27607,4.35492E-07,3.22177E-05,shell
77,107,32850,74237,4.12498E-07,3.18714E-05,shell
67,4,148564,229684,9.08378E-07,6.14669E-05,DNS
538,77,46235,68804,1.14665E-05,0.006174683,lime
74,89,54337,125763,1.37189E-07,1.02346E-05,shell
326,281,95390,39526,2.29834E-07,7.50327E-05,HTTP
51,13,27940,60556,1.51845E-05,0.000780743,lime
549,27,45643,74091,2.10371E-05,0.01155936,lime
162,196,44558,81452,2.35111E-05,0.003810932,shell
73,99,17553,27421,4.25716E-07,3.12219E-05,shell
76,106,34149,73774,4.17346E-07,3.2009E-05,shell
67,4,148327,228810,8.99518E-07,6.08833E-05,DNS
539,76,45900,68042,1.17342E-05,0.006324759,lime
326,281,95304,39183,2.29188E-07,7.48062E-05,HTTP
51,12,27974,60891,1.55276E-05,0.000798133,lime
549,27,46682,79228,2.05885E-05,0.011312913,lime
73,99,17553,27421,4.2631E-07,3.1178E-05,shell
75,104,33343,73056,4.07734E-07,3.08387E-05,shell
67,4,147568,228100,8.81275E-07,5.966E-05,DNS
539,74,45639,67039,1.19799E-05,0.006462666,lime
326,280,95298,38844,2.28568E-07,7.45888E-05,HTTP
51,12,27910,61306,1.59125E-05,0.000817654,lime
549,28,47243,81744,2.02919E-05,0.011147689,lime
162,196,51992,123156,2.01494E-05,0.003266028,shell
157,193,65605,162451,1.59354E-05,0.002506703,shell
72,96,18299,28028,4.2203E-07,3.04558E-05,shell
74,102,32574,72357,3.99365E-07,2.98165E-05,shell
67,4,150847,231321,9.06607E-07,6.13931E-05,DNS
539,73,45325,65945,1.22343E-05,0.00660521,lime
74,88,54337,125763,1.34192E-07,9.94714E-06,shell
326,280,95209,38520,2.27973E-07,7.43799E-05,HTTP
51,12,27872,61254,1.62719E-05,0.000835878,lime
157,193,45594,91352,2.29294E-05,0.003606887,shell
73,86,51293,119649,1.40242E-07,1.02854E-05,shell
71,95,17931,27854,4.14517E-07,2.96178E-05,shell
267,344,74466,109779,2.3223E-07,6.21695E-05,HTTP
74,101,33851,72010,4.03335E-07,3.00197E-05,shell
233,210,26224,43179,1.17501E-07,2.74707E-05,HTTP
239,336,66295,101723,1.86454E-07,4.45882E-05,HTTP
67,4,150394,230845,8.89969E-07,6.02652E-05,DNS
434,456,130539,102368,8.66196E-08,3.76154E-05,HTTP
540,72,45125,65072,1.24579E-05,0.006730753,lime
369,507,178204,228263,8.98956E-08,3.31948E-05,HTTP
298,373,68118,77146,5.26728E-08,1.57056E-05,HTTP
327,281,95039,37894,2.31794E-07,7.58285E-05,HTTP
51,12,27695,60890,1.67057E-05,0.000857903,lime
167,199,64644,175143,1.62428E-05,0.002717957,shell
73,99,33105,71363,3.95525E-07,2.90905E-05,shell
67,4,150394,230845,8.7983E-07,5.95713E-05,DNS
540,71,44983,64491,1.26599E-05,0.006844273,lime
362,504,178204,228263,9.05478E-08,3.28511E-05,HTTP
67,6,107156,200646,1.01739E-05,0.000685042,DNS
327,281,94968,37592,2.3114E-07,7.55976E-05,HTTP
51,11,27586,60845,1.70917E-05,0.000877491,lime
172,202,17877,17848,6.02394E-05,0.010386995,shell
70,91,16117,26780,4.25307E-07,2.989E-05,shell
111,152,46525,123770,2.20308E-05,0.002447025,shell
72,97,31748,70097,3.92544E-07,2.84759E-05,shell
540,70,44812,63676,1.28672E-05,0.006959822,lime
67,5,143055,266423,1.51378E-06,0.000102539,DNS
326,281,94892,37297,2.30526E-07,7.53803E-05,HTTP
51,12,27670,61219,1.7345E-05,0.000890801,lime
162,206,41553,51474,2.53322E-05,0.004121544,shell
166,199,27783,54415,8.91346E-06,0.001484727,shell
541,69,44729,63078,1.30444E-05,0.007059604,lime
67,5,119212,229851,1.13338E-06,7.66401E-05,DNS
326,280,94826,37009,2.29939E-07,7.51725E-05,HTTP
51,11,27601,61408,1.76797E-05,0.00090777,lime
67,88,393445,180316,2.36892E-07,1.60886E-05,lime
169,210,26905,28209,3.92326E-05,0.006644765,shell
71,95,31092,69496,3.86328E-07,2.77391E-05,shell
541,68,44624,62465,1.32238E-05,0.00716048,lime
67,5,108989,214418,9.77394E-07,6.59881E-05,DNS
326,280,94797,36723,2.2937E-07,7.49709E-05,HTTP
51,11,27661,61695,1.79425E-05,0.000921075,lime
149,173,67909,155449,5.87543E-07,8.80727E-05,shell
64,78,362993,229715,2.88483E-07,1.86783E-05,lime
162,196,52746,110462,1.98615E-05,0.003219373,shell
163,206,42983,63293,2.44892E-05,0.004003982,shell
70,92,28315,66640,3.93386E-07,2.78279E-05,shell
266,346,72889,108547,2.19947E-07,5.86398E-05,HTTP
438,459,130339,100594,8.30583E-08,3.64434E-05,HTTP
541,67,44508,61738,1.3402E-05,0.007260624,lime
67,5,120095,220975,1.00883E-06,6.79759E-05,DNS
327,281,94740,36447,2.29547E-07,7.52401E-05,HTTP
51,11,27907,62611,1.80613E-05,0.000927044,lime
549,30,47269,81536,1.77307E-05,0.009735435,lime
72,98,333558,237894,3.34445E-07,2.43885E-05,lime
162,196,35679,62712,1.24783E-05,0.002022621,shell
163,206,22748,27152,4.62731E-05,0.007565644,shell
158,220,37396,46556,3.05609E-05,0.00485155,shell
542,66,44410,61178,1.35726E-05,0.007356558,lime
67,5,121135,222512,1.02598E-06,6.89207E-05,DNS
327,281,94676,36178,2.28997E-07,7.5042E-05,HTTP
51,11,27947,62573,1.82987E-05,0.000939062,lime
549,30,47041,80780,1.78822E-05,0.009819573,lime
70,94,315449,239478,3.58301E-07,2.53426E-05,lime
184,225,59252,72987,1.77207E-05,0.003275803,shell
162,196,49049,91204,2.13586E-05,0.003462028,shell
163,206,25380,27039,4.14744E-05,0.006781067,shell
169,210,21913,28239,4.81686E-05,0.008158236,shell
542,65,44377,60762,1.37176E-05,0.007438302,lime
67,5,126266,219315,1.09856E-06,7.37288E-05,DNS
327,281,94609,35915,2.28472E-07,7.48526E-05,HTTP
51,11,28525,64458,1.81066E-05,0.000929177,lime
549,29,46695,79624,1.80786E-05,0.009928426,lime
141,167,67909,155449,3.43318E-07,4.84079E-05,shell
68,89,303473,243104,3.8275E-07,2.63236E-05,lime
163,206,49263,109558,2.13673E-05,0.003493556,shell
162,196,55198,124943,1.89793E-05,0.003076366,shell
157,193,40329,89241,2.59229E-05,0.004077787,shell
163,206,25192,27922,4.17837E-05,0.006831629,shell
542,64,44404,60335,1.38393E-05,0.007507116,lime
67,5,128480,217037,1.21239E-06,8.14455E-05,DNS
327,281,94556,35657,2.27961E-07,7.46687E-05,HTTP
51,11,28533,64464,1.7851E-05,0.000916056,lime
549,29,46570,78866,1.819E-05,0.00999039,lime
137,164,67909,155449,3.32914E-07,4.56526E-05,shell
257,245,208464,222688,6.46747E-07,0.000166244,lime
169,210,36151,51217,2.9198E-05,0.004945223,shell
157,193,57166,148143,1.8288E-05,0.002876778,shell
169,210,27140,31586,3.88923E-05,0.006587122,shell
542,63,44352,59765,1.39835E-05,0.007588332,lime
67,5,129882,223234,1.21436E-06,8.15273E-05,DNS
327,281,94492,35405,2.27463E-07,7.44895E-05,HTTP
51,11,28790,64855,1.76785E-05,0.000907179,lime
549,29,46548,78122,1.82578E-05,0.010028369,lime
345,245,169494,197879,9.48102E-07,0.000327215,lime
163,206,42338,94240,2.48622E-05,0.00406497,shell
167,199,53261,123627,1.9714E-05,0.003298803,shell
452,461,156683,154959,8.42014E-08,3.81107E-05,HTTP
542,63,44675,60497,1.40047E-05,0.007601669,lime
67,5,135993,229688,1.21575E-06,8.15809E-05,DNS
198,229,30157,28737,3.55281E-05,0.007053512,shell
299,373,68130,76334,4.88348E-08,1.46474E-05,HTTP
328,281,94404,34914,2.30419E-07,7.562E-05,HTTP
51,11,29304,65392,1.76101E-05,0.000904073,lime
549,28,46590,79879,1.8299E-05,0.010051622,lime
130,159,64500,151798,2.65599E-07,3.46128E-05,shell
368,240,162296,189437,1.04608E-06,0.000385825,lime
161,201,44578,60197,2.3554E-05,0.003797795,shell
158,202,39079,69719,2.68681E-05,0.004270749,shell
234,212,25600,42021,1.06116E-07,2.48754E-05,HTTP
236,336,61029,96588,1.31819E-07,3.11636E-05,HTTP
455,462,155705,152700,8.68223E-08,3.95145E-05,HTTP
542,62,44891,61009,1.40619E-05,0.007634905,lime
366,507,173132,226875,8.14312E-08,2.98506E-05,HTTP
67,5,142186,238843,1.2195E-06,8.18009E-05,DNS
189,224,36697,37531,2.90661E-05,0.005504397,shell
201,218,68342,144014,1.55378E-05,0.003128915,shell
328,282,94365,34676,2.32251E-07,7.63195E-05,HTTP
51,11,29935,65765,1.74688E-05,0.000896783,lime
549,28,46799,81631,1.826E-05,0.010030644,lime
211,210,12216,14361,9.11751E-08,1.92821E-05,HTTP
121,152,61380,148407,2.68863E-07,3.27821E-05,shell
396,230,157151,186411,1.19988E-06,0.00047622,lime
115,157,44973,99270,2.28361E-05,0.002642981,shell
161,201,41991,57881,2.50051E-05,0.004031773,shell
263,345,70878,107133,2.08344E-07,5.4903E-05,HTTP
234,336,57174,92403,1.43336E-07,3.35957E-05,HTTP
458,463,154771,150539,9.08164E-08,4.16415E-05,HTTP
542,62,45065,61372,1.41234E-05,0.007667142,lime
371,509,173172,221098,8.89063E-08,3.29872E-05,HTTP
67,5,139160,236269,1.16869E-06,7.83021E-05,DNS
161,207,34421,37384,1.35645E-06,0.000219609,shell
301,373,68144,75661,5.23069E-08,1.57638E-05,HTTP
329,282,94310,34213,2.33343E-07,7.68297E-05,HTTP
51,11,30536,66333,1.73433E-05,0.0008903,lime
549,28,46974,84003,1.82522E-05,0.010026879,lime
426,215,145792,173690,1.44787E-06,0.000618186,lime
120,219,31447,37661,2.75479E-05,0.003319525,HTTP
166,199,45953,91086,2.28494E-05,0.00380605,shell
185,225,49301,68775,2.12974E-05,0.003953199,shell
65,6,45905,62540,1.25261E-05,0.000814196,DNS
260,344,69205,105852,2.14099E-07,5.58112E-05,HTTP
232,336,53769,88668,1.56598E-07,3.64588E-05,HTTP
461,463,153046,146480,9.53348E-08,4.4002E-05,HTTP
543,62,44985,60779,1.42612E-05,0.007744653,lime
66,7,96683,137846,7.28231E-06,0.000485002,DNS
373,512,168578,217078,9.24452E-08,3.45613E-05,HTTP
66,5,139160,236269,1.1573E-06,7.75216E-05,DNS
139,189,30974,36537,8.67062E-07,0.000121319,shell
177,244,1835,1137,0.000726612,0.128610354,HTTP
98,200,1603,1116,0.000658237,0.064853629,HTTP
309,376,70971,75405,5.45261E-08,1.68648E-05,HTTP
329,283,94204,33772,2.36193E-07,7.79133E-05,HTTP
51,11,31070,66768,1.72506E-05,0.000885494,lime
549,28,46879,84905,1.83419E-05,0.010076855,lime
64,5,90342,120773,1.33422E-06,8.55807E-05,DNS
211,210,12071,14177,9.29031E-08,1.96026E-05,HTTP
444,204,141302,167008,1.63704E-06,0.000727657,lime
